Product,Avg Demand,Std Dev,Total Demand,Safety Stock,Reorder Point,EOQ
556970,8.82,6.94,97,14,76,70
556971,12.0,0.0,24,0,84,35
556972,12.0,0.0,48,0,84,49
556977,24.0,0.0,96,0,168,69
556998,16.0,6.2,96,12,124,69
557005,36.5,32.73,438,64,320,148
557006,19.42,26.13,233,51,187,108
557007,6.95,4.55,424,9,58,146
557008,6.57,6.07,92,12,58,68
557009,17.55,20.38,509,40,163,160
557010,9.5,10.38,38,20,86,44
557011,9.75,3.79,156,7,75,88
557012,8.0,3.46,24,7,63,35
557013,5.07,2.66,137,5,41,83
557014,22.0,19.18,88,38,192,66
557015,16.25,10.82,130,21,135,81
557016,2.42,2.08,58,4,21,54
557017,68.0,68.23,204,134,610,101
557019,1.52,1.25,99,2,13,70
557020,13.93,24.78,209,49,147,102
557021,10.92,7.33,284,14,90,119
557023,5.89,3.02,53,6,47,51
557024,2.8,1.1,14,2,22,26
557026,17.1,11.72,513,23,143,160
557027,5.13,3.44,77,7,43,62
557032,9.0,3.16,90,6,69,67
557033,8.2,8.66,82,17,74,64
557034,14.61,12.03,336,24,126,130
557038,6.0,0.0,12,0,42,24
557039,15.08,8.9,181,17,123,95
557040,6.6,5.51,99,11,57,70
557041,6.6,3.58,33,7,53,41
557055,41.73,86.28,459,169,461,151
557057,29.62,28.2,2014,55,262,317
557058,7.0,1.41,14,3,52,26
557063,4.86,2.75,107,5,39,73
557064,2.26,1.34,156,3,19,88
557065,12.75,7.48,102,15,104,71
557066,11.06,7.04,199,14,91,100
557067,22.59,31.99,768,63,221,196
557068,16.0,6.93,48,14,126,49
557069,9.64,3.93,270,8,76,116
557070,7.65,5.58,153,11,65,87
557089,30.0,28.57,120,56,266,77
557100,51.33,80.25,154,157,516,88
557103,7.29,8.2,51,16,67,50
557109,44.0,39.6,88,78,386,66
557112,2.71,5.48,642,11,30,179
557113,9.0,1.15,36,2,65,42
557114,20.57,43.87,144,86,230,85
557115,11.33,8.56,204,17,96,101
557116,5.0,4.95,45,10,45,47
557117,19.1,25.15,573,49,183,169
557118,10.58,8.03,254,16,90,113
557119,28.76,26.45,604,52,253,174
557120,9.0,5.8,126,11,74,79
557121,32.0,13.56,160,27,251,89
557122,13.89,17.05,264,33,130,115
557123,5.24,3.68,194,7,44,98
557124,17.38,41.53,139,81,203,83
557125,282.18,215.86,3104,423,2398,394
557126,8.3,14.22,83,28,86,64
557127,22.67,24.99,68,49,208,58
557128,2.57,1.4,18,3,21,30
557129,2.55,3.67,204,7,25,101
557130,33.75,35.74,270,70,306,116
557131,8.57,2.99,60,6,66,55
557132,23.2,15.17,348,30,192,132
557134,59.0,30.35,236,59,472,109
557135,249.5,409.71,998,802,2548,223
557136,10.79,10.12,356,20,96,133
557141,19.83,17.32,238,34,173,109
557143,10.11,7.19,192,14,85,98
557144,10.67,13.57,128,27,102,80
557145,16.39,12.85,459,25,140,151
557146,8.0,2.0,56,4,60,53
557147,13.03,9.34,378,18,109,137
557149,2.71,0.76,19,1,20,31
557150,3.54,6.31,46,12,37,48
557151,1.12,0.34,18,1,9,30
557152,1.0,0.0,2,0,7,10
557153,4.98,6.27,214,12,47,103
557208,9.77,4.56,215,9,77,104
557210,3.94,6.93,130,14,42,81
557211,8.86,5.12,186,10,72,96
557213,2.33,2.36,119,5,21,77
557214,25.9,33.63,544,66,247,165
557215,18.0,8.49,90,17,143,67
557216,8.0,3.46,24,7,63,35
557217,12.85,10.93,1259,21,111,251
557218,7.2,3.9,36,8,58,42
557219,23.88,15.74,406,31,198,142
557220,20.0,6.93,60,14,154,55
557221,4.72,8.16,170,16,49,92
557222,10.32,7.59,836,15,87,204
557223,17.4,17.13,174,34,156,93
557225,22.9,34.59,229,68,228,107
557226,12.81,12.05,205,24,114,101
557229,1.33,0.58,4,1,10,14
557230,25.5,10.01,204,20,198,101
557231,6.53,9.16,379,18,64,138
557232,9.57,3.72,220,7,74,105
557233,4.2,2.98,269,6,35,116
557235,9.82,9.57,108,19,88,73
557237,10.0,7.21,30,14,84,39
557247,23.36,31.93,514,63,227,160
557248,7.62,6.34,99,12,65,70
557250,1.44,0.78,26,2,12,36
557251,21.33,17.59,320,34,183,126
557253,1.5,0.71,3,1,12,12
557254,1.0,0.0,2,0,7,10
557256,68.8,36.04,344,71,553,131
557257,16.67,7.0,150,14,131,87
557258,8.29,3.55,58,7,65,54
557259,14.0,7.75,98,15,113,70
557260,9.18,6.07,202,12,76,100
557261,4.62,3.38,37,7,39,43
557262,3.83,3.01,88,6,33,66
557263,90.73,48.87,4718,96,731,486
557264,18.92,12.15,246,24,156,111
557265,8.15,9.03,106,18,75,73
557266,9.86,16.94,69,33,102,59
557267,6.26,12.8,269,25,69,116
557268,5.22,6.19,303,12,49,123
557270,2.67,1.92,32,4,23,40
557271,6.29,6.34,302,12,56,123
557272,50.0,14.14,100,28,378,71
557273,27.8,32.68,278,64,259,118
557274,12.71,9.27,356,18,107,133
557275,14.28,7.82,414,15,115,144
557276,5.77,8.08,202,16,56,100
557277,6.86,3.18,48,6,54,49
557278,12.08,5.57,616,11,96,175
557279,8.89,6.52,169,13,75,92
557280,36.6,27.49,549,54,310,166
557281,3.08,2.93,77,6,28,62
557283,2.91,2.4,128,5,25,80
557284,5.25,4.29,63,8,45,56
557285,71.75,66.93,574,131,633,169
557286,7.5,9.05,45,18,70,47
557287,34.64,114.52,485,224,466,156
557289,3.5,3.48,91,7,32,67
557290,8.0,9.9,16,19,75,28
557291,14.4,12.07,144,24,125,85
557292,17.43,14.7,366,29,151,135
557293,2.28,1.4,57,3,19,53
557294,100.0,40.82,400,80,780,141
557295,9.0,3.61,63,7,70,56
557296,2.9,2.43,84,5,25,65
557297,10.36,11.52,145,23,96,85
557298,18.25,16.26,146,32,160,85
557299,5.44,3.05,174,6,44,93
557301,3.94,1.85,67,4,32,58
557302,16.73,11.74,184,23,140,96
557303,10.67,2.42,64,5,80,57
557304,3.0,1.41,24,3,24,35
557305,1.59,0.82,70,2,13,59
557306,5.71,3.15,40,6,46,45
557307,10.88,6.4,87,13,89,66
557308,1.62,1.15,47,2,13,48
557309,23.1,12.35,462,24,186,152
557310,4.5,1.85,36,4,36,42
557311,4.18,5.64,355,11,40,133
557312,11.7,7.18,234,14,96,108
557313,10.0,3.46,30,7,77,39
557314,11.91,5.91,131,12,95,81
557315,1.52,0.71,38,1,12,44
557316,12.67,10.79,228,21,110,107
557317,2.0,1.04,24,2,16,35
557318,6.0,6.05,84,12,54,65
557319,11.65,7.05,571,14,96,169
557320,13.5,7.55,54,15,110,52
557322,19.16,37.77,1092,74,208,234
557323,1.0,0.0,2,0,7,10
557324,1.95,4.0,372,8,22,136
557325,26.57,32.05,186,63,249,96
557326,10.25,10.3,205,20,92,101
557327,5.0,1.15,20,2,37,32
557328,1.03,0.26,61,1,8,55
557329,17.33,16.66,104,33,154,72
557330,12.79,6.96,358,14,104,134
557331,9.0,4.24,18,8,71,30
557333,79.0,100.41,158,197,750,89
557349,8.56,4.16,154,8,68,88
557350,11.56,9.19,393,18,99,140
557377,1.0,0.0,2,0,7,10
557389,6.64,10.74,166,21,67,91
557397,1.74,1.81,73,4,16,60
557406,6.95,10.34,132,20,69,81
557407,3.36,3.47,37,7,31,43
557409,14.12,9.65,226,19,118,106
557410,4.07,4.73,61,9,37,55
557414,15.06,12.58,256,25,130,113
557426,3.8,5.2,76,10,37,62
557427,13.55,5.33,393,10,105,140
557431,7.7,7.34,177,14,68,94
557442,5.6,6.93,476,14,53,154
557466,16.35,31.27,1357,61,175,260
557468,4.17,3.43,396,7,36,141
557469,5.16,7.63,165,15,51,91
557470,51.2,32.02,256,63,421,113
557471,11.0,9.55,220,19,96,105
557472,17.58,14.86,1090,29,152,233
557473,7.71,7.37,216,14,68,104
557474,25.85,26.65,336,52,233,130
557476,6.44,3.35,103,7,52,72
557480,2.19,2.09,59,4,19,54
557481,1.42,0.8,74,2,12,61
557482,2.0,2.13,40,4,18,45
557483,25.5,34.65,51,68,246,50
557484,4.63,5.49,384,11,43,139
557485,266.67,81.65,1600,160,2027,283
557488,1.0,0.0,9,0,7,21
557489,10.55,6.01,211,12,86,103
557490,48.0,0.0,96,0,336,69
557492,26.75,22.12,535,43,230,164
557493,2.76,6.39,124,13,32,79
557494,2.2,1.8,110,4,19,74
557495,1.6,0.84,16,2,13,28
557496,1.85,1.94,63,4,17,56
557497,1.06,0.24,18,0,7,30
557498,26.0,19.8,52,39,221,51
557499,8.67,10.68,78,21,82,62
557500,2.5,4.13,377,8,25,137
557502,2.27,3.33,460,7,23,152
557503,19.73,27.62,296,54,192,122
557504,20.0,16.97,40,33,173,45
557510,102.0,8.49,204,17,731,101
557511,1.0,0.0,5,0,7,16
557514,6.0,3.83,108,8,50,73
557518,9.62,8.74,154,17,84,88
557523,30.0,20.78,120,41,251,77
557524,3.2,4.92,16,10,32,28
557525,9.05,5.0,353,10,73,133
557526,17.33,16.65,52,33,154,51
557527,44.67,80.34,402,157,470,142
557528,10.17,6.81,305,13,84,123
557529,30.8,23.31,154,46,262,88
557560,7.0,6.01,112,12,61,75
557568,23.75,13.11,190,26,192,97
557569,11.33,5.89,272,12,91,117
557570,3.9,4.15,269,8,35,116
557571,205.23,137.48,2668,269,1706,365
557572,53.62,40.53,429,79,454,146
557577,3.6,6.97,108,14,39,73
557595,3.52,2.66,162,5,30,90
557598,5.52,8.84,127,17,56,80
557601,6.0,5.29,18,10,52,30
557602,17.33,13.0,156,25,146,88
557603,7.07,6.25,106,12,61,73
557604,6.16,7.68,271,15,58,116
557605,16.33,13.28,49,26,140,49
557611,19.89,12.12,358,24,163,134
557612,54.78,40.28,493,79,462,157
557614,63.6,36.95,636,72,517,178
557615,12.92,6.72,310,13,103,124
557616,7.71,4.91,108,10,64,73
557617,4.88,3.18,39,6,40,44
557618,10.0,0.0,20,0,70,32
557619,3.47,2.4,104,5,29,72
557620,7.18,4.35,79,9,59,63
557621,6.47,4.37,582,9,54,171
557622,1.58,1.33,41,3,14,45
557623,7.2,1.79,36,4,54,42
557625,12.44,8.31,336,16,103,130
557626,11.16,7.07,480,14,92,155
557627,29.25,66.57,351,130,335,132
557628,42.28,46.81,1226,92,388,248
557630,9.35,4.35,290,9,74,120
557631,17.8,19.54,178,38,163,94
557632,8.29,3.02,116,6,64,76
557633,9.5,14.12,95,28,94,69
557634,10.8,21.74,108,43,119,73
557635,7.14,14.71,157,29,79,89
557636,2.77,5.6,208,11,30,102
557639,7.63,21.52,313,42,95,125
557640,5.87,9.69,364,19,60,135
557641,1.65,1.52,43,3,15,46
557642,2.0,1.81,64,4,18,57
557643,1.44,0.91,62,2,12,56
557644,1.85,2.03,340,4,17,130
557645,1.59,2.0,194,4,15,98
557662,1.33,0.58,4,1,10,14
557667,15.17,10.17,91,20,126,67
557669,13.6,9.3,272,18,113,117
557670,376.0,188.16,2256,368,3000,336
557671,8.74,5.56,332,11,72,129
557672,5.38,1.19,43,2,40,46
557673,67.92,42.46,883,83,558,210
557674,140.5,183.28,1967,359,1342,314
557675,33.56,40.67,537,80,315,164
557676,11.21,10.3,314,20,98,125
557681,15.5,20.51,31,40,148,39
557734,27.57,28.1,386,55,248,139
557735,11.11,2.67,100,5,83,71
557736,18.5,7.51,74,15,144,61
557739,19.22,51.3,173,100,235,93
557742,16.26,9.82,309,19,133,124
557743,9.55,6.22,105,12,79,72
557744,15.44,12.19,386,24,132,139
557745,7.41,8.24,489,16,68,156
557746,1.83,1.28,75,3,16,61
557747,13.94,11.93,237,23,121,109
557748,2.29,2.4,32,5,21,40
557749,17.07,9.43,239,18,138,109
557750,23.67,19.87,426,39,205,146
557751,8.25,4.31,99,8,66,70
557753,8.17,8.61,98,17,74,70
557755,14.4,12.99,144,25,126,85
557757,4.92,6.97,64,14,48,57
557758,5.98,11.34,389,22,64,139
557759,10.04,9.48,281,19,89,119
557760,85.43,148.86,598,291,889,173
557761,17.94,8.3,305,16,142,123
557762,11.24,5.36,326,10,89,128
557763,14.29,8.35,300,16,116,122
557764,13.74,7.56,522,15,111,162
557765,11.38,17.31,182,34,114,95
557766,29.33,30.02,88,59,264,66
557769,7.78,2.73,70,5,59,59
557770,26.81,17.01,429,33,221,146
557771,9.4,5.42,235,11,77,108
557772,14.18,5.9,156,12,111,88
557774,7.6,2.61,38,5,58,44
557775,72.0,33.94,144,66,570,85
557776,9.15,6.07,366,12,76,135
557780,2.2,1.79,11,4,19,23
557782,5.6,3.2,112,6,45,75
557783,1.33,0.58,4,1,10,14
557785,23.36,32.92,257,64,228,113
557786,3.65,3.43,62,7,33,56
557787,1.55,1.34,104,3,14,72
557788,1.75,0.96,7,2,14,19
557789,10.55,9.94,211,19,93,103
557790,9.1,14.96,191,29,93,98
557792,3.9,6.44,39,13,40,44
557793,5.0,6.2,165,12,47,91
557794,37.25,72.54,298,142,403,122
557795,82.2,76.07,822,149,724,203
557796,24.0,11.31,48,22,190,49
557797,10.8,5.51,108,11,87,73
557798,17.28,11.16,812,22,143,201
557799,13.4,7.54,603,15,109,174
557801,8.34,5.16,242,10,68,110
557802,8.95,5.01,197,10,73,99
557803,12.08,11.52,157,23,108,89
557804,20.0,20.84,220,41,181,105
557805,8.73,2.98,192,6,67,98
557846,12.59,19.38,554,38,126,166
557848,15.6,11.7,78,23,132,62
557849,9.67,4.56,145,9,77,85
557850,9.06,5.56,145,11,74,85
557852,16.57,9.03,348,18,134,132
557853,20.67,17.15,434,34,179,147
557854,6.84,8.06,301,16,64,123
557855,3.45,2.58,69,5,29,59
557856,16.2,18.2,81,36,149,64
557857,9.75,3.11,78,6,74,62
557858,3.52,4.97,289,10,35,120
557859,2.43,1.72,17,3,20,29
557860,6.57,5.13,46,10,56,48
557861,8.54,4.25,111,8,68,74
557864,17.58,8.98,211,18,141,103
557869,1.33,0.58,4,1,10,14
557870,14.86,21.71,312,43,147,125
557871,10.0,6.22,130,12,82,81
557872,9.84,7.54,187,15,84,97
557875,10.15,5.64,203,11,82,101
557877,4.75,3.28,38,6,39,44
557878,6.67,5.51,687,11,58,185
557881,30.0,38.38,360,75,285,134
557884,4.5,5.19,72,10,42,60
557885,11.31,9.81,294,19,98,121
557886,2.91,1.9,233,4,24,108
557887,2.5,2.12,5,4,22,16
557888,1.57,1.24,80,2,13,63
557889,12.79,9.72,358,19,108,134
557891,10.92,6.88,437,13,89,148
557892,3.06,5.21,199,10,31,100
557893,24.36,34.01,268,67,238,116
557894,14.25,21.67,171,42,142,92
557896,2.15,1.18,43,2,17,46
557897,9.95,5.82,189,11,81,97
557898,21.21,38.66,509,76,224,160
557900,14.68,19.51,323,38,141,127
557933,8.31,4.47,133,9,67,82
557935,14.29,7.52,100,15,115,71
557937,1.8,1.71,321,3,16,127
557938,1.96,2.59,376,5,19,137
557939,8.53,5.23,162,10,70,90
557942,4.0,3.83,28,7,35,37
557948,13.67,8.89,123,17,113,78
557949,12.21,7.47,293,15,100,121
557950,2.56,2.66,41,5,23,45
557951,8.3,2.79,83,5,63,64
557952,5.86,2.8,82,5,46,64
557953,6.67,9.56,40,19,66,45
557954,3.84,4.4,257,9,36,113
557955,10.64,7.1,149,14,88,86
557956,1.8,2.04,157,4,17,89
557957,5.06,4.12,253,8,43,112
557958,8.3,5.07,166,10,68,91
557959,4.0,5.85,64,11,39,57
557960,2.39,2.22,86,4,21,66
557961,9.2,5.12,92,10,74,68
557962,13.68,21.84,465,43,139,152
557963,8.53,4.26,162,8,68,90
557964,16.5,13.33,165,26,142,91
557966,42.67,25.72,128,50,349,80
557967,11.2,11.21,168,22,100,92
557968,12.92,13.7,168,27,117,92
557969,57.5,49.24,230,96,498,107
557970,2.0,0.0,6,0,14,17
557972,8.11,7.44,73,15,72,60
557973,13.6,7.45,204,15,110,101
557974,14.29,7.45,100,15,115,71
557975,16.27,6.67,244,13,127,110
557976,7.17,23.18,129,45,95,80
557995,5.08,8.0,193,16,52,98
558027,18.15,12.84,236,25,152,109
558028,14.26,14.64,385,29,129,139
558030,7.62,4.84,61,9,62,55
558031,4.11,2.85,37,6,35,43
558035,3.56,1.42,64,3,28,57
558038,8.0,6.53,88,13,69,66
558039,9.5,5.0,38,10,76,44
558040,15.78,15.44,142,30,140,84
558041,9.72,4.92,175,10,78,94
558042,7.81,3.47,125,7,62,79
558043,19.26,19.43,520,38,173,161
558044,6.8,4.15,34,8,56,41
558045,13.32,11.35,413,22,115,144
558046,8.57,5.3,257,10,70,113
558049,5.15,8.83,242,17,53,110
558053,7.0,3.94,119,8,57,77
558054,39.33,52.62,118,103,378,77
558055,1.0,0.0,2,0,7,10
558056,16.2,12.84,162,25,138,90
558057,12.62,11.23,492,22,110,157
558058,9.65,3.03,251,6,74,112
558062,56.67,17.24,340,34,431,130
558063,10.59,14.38,519,28,102,161
558064,3.67,1.51,22,3,29,33
558065,11.5,12.02,23,24,104,34
558066,2.77,7.13,368,14,33,136
558067,15.43,14.31,571,28,136,169
558068,2.2,4.15,268,8,23,116
558069,12.0,0.0,48,0,84,49
558073,11.85,8.1,320,16,99,126
558074,100.0,0.0,700,0,700,187
558075,4.83,6.31,116,12,46,76
558076,8.29,5.54,174,11,69,93
558077,28.7,19.99,574,39,240,169
558079,10.5,9.98,42,20,94,46
558083,8.3,9.48,83,19,77,64
558084,15.71,18.52,550,36,146,166
558085,9.11,7.64,173,15,79,93
558086,2.27,2.94,111,6,22,74
558087,4.97,3.35,164,7,42,91
558089,15.11,12.24,408,24,130,143
558092,1.43,0.51,20,1,11,32
558093,3.0,2.83,21,6,27,32
558094,2.83,0.98,17,2,22,29
558096,1.87,1.78,174,3,16,93
558098,10.14,5.74,142,11,82,84
558099,6.04,7.61,429,15,57,146
558100,5.43,7.18,125,14,52,79
558101,9.17,20.0,110,39,103,74
558102,1.72,0.82,69,2,14,59
558103,6.67,1.97,80,4,51,63
558104,2.33,1.09,56,2,18,53
558105,2.21,1.75,278,3,18,118
558107,5.36,9.13,75,18,56,61
558108,9.8,4.92,49,10,79,49
558111,1.17,0.41,7,1,9,19
558113,9.24,9.4,314,18,83,125
558114,6.58,3.2,79,6,52,63
558115,11.68,7.52,397,15,97,141
558116,2.03,2.97,148,6,20,86
558117,2.0,1.48,44,3,17,47
558118,1.91,1.63,88,3,16,66
558119,2.05,2.04,121,4,18,78
558120,1.94,1.63,35,3,17,42
558121,6.44,4.67,58,9,54,54
558122,18.29,11.58,256,23,151,113
558123,9.03,11.33,271,22,85,116
558124,11.9,8.97,119,18,101,77
558125,72.89,46.24,656,91,601,181
558126,31.38,27.14,251,53,273,112
558159,5.0,9.36,70,18,53,59
558181,56.5,47.0,226,92,488,106
558182,45.6,44.62,228,87,406,107
558183,2.94,1.89,53,4,25,51
558191,3.43,1.8,72,4,28,60
558192,100.0,0.0,200,0,700,100
558193,48.0,0.0,288,0,336,120
558194,3.19,5.03,172,10,32,93
558195,14.67,10.88,528,21,124,162
558196,3.22,2.19,267,4,27,116
558197,85.8,99.26,1716,194,795,293
558198,3.68,5.65,70,11,37,59
558199,4.17,2.98,50,6,35,50
558200,3.17,5.41,152,11,33,87
558201,98.0,2.83,196,6,692,99
558204,7.75,5.66,124,11,65,79
558232,3.03,4.51,324,9,30,127
558233,29.22,70.23,263,137,342,115
558234,30.0,25.46,60,50,260,55
558235,5.58,5.55,201,11,50,100
558237,7.59,7.28,592,14,67,172
558240,2.01,1.86,293,4,18,121
558241,32.44,20.92,292,41,268,121
558243,5.0,1.41,10,3,38,22
558247,2.43,1.4,34,3,20,41
558248,43.56,34.94,392,68,373,140
558259,4.33,1.51,26,3,33,36
558260,20.43,25.7,286,50,193,120
558262,124.97,79.89,8998,156,1031,671
558263,38.55,48.01,424,94,364,146
558264,10.0,2.83,50,6,76,50
558265,11.5,10.69,92,21,102,68
558271,12.53,8.37,188,16,104,97
558293,20.94,19.96,377,39,186,137
558294,26.0,19.29,78,38,220,62
558295,14.17,10.97,255,21,120,113
558310,218.67,148.67,656,291,1822,181
558311,79.4,50.27,1588,98,654,282
558314,48.0,52.31,144,102,438,85
558315,6.97,5.45,460,11,60,152
558316,2.06,2.05,66,4,18,57
558317,15.33,17.9,46,35,142,48
558319,1.64,3.0,41,6,17,45
558321,1.25,0.51,40,1,10,45
558328,19.96,20.26,559,40,180,167
558330,6.4,6.78,224,13,58,106
558331,192.0,0.0,384,0,1344,139
558332,4.0,0.0,8,0,28,20
558334,13.62,7.44,109,15,110,74
558335,11.6,7.22,174,14,95,93
558336,14.0,7.66,182,15,113,95
558337,1.2,0.45,6,1,9,17
558338,10.31,7.25,134,14,86,82
558339,8.87,6.9,133,14,76,82
558340,1.47,0.91,53,2,12,51
558341,9.75,3.28,78,6,74,62
558348,13.12,7.27,223,14,106,106
558350,12.67,11.02,38,22,111,44
558351,15.14,11.42,106,22,128,73
558355,2.74,2.03,222,4,23,105
558358,4.27,6.28,94,12,42,69
558362,108.0,78.95,648,155,911,180
558363,72.0,33.94,144,66,570,85
558367,5.4,4.83,227,9,47,107
558368,14.09,38.97,803,76,175,200
558370,11.42,8.23,491,16,96,157
558371,10.29,18.43,772,36,108,196
558372,3.98,3.63,231,7,35,107
558375,12.46,5.72,162,11,98,90
558376,16.0,5.66,80,11,123,63
558382,15.35,11.54,261,23,130,114
558383,9.8,8.23,147,16,85,86
558384,12.0,15.87,84,31,115,65
558385,48.0,64.99,336,127,463,130
558386,14.67,7.23,88,14,117,66
558388,8.9,6.41,463,13,75,152
558389,13.4,24.4,201,48,142,100
558390,35.33,19.53,424,38,285,146
558416,3.32,2.72,123,5,28,78
558417,83.44,38.36,2086,75,659,323
558418,20.8,19.0,208,37,183,102
558419,17.7,29.55,177,58,182,94
558420,3.18,0.86,89,2,24,67
558421,15.0,12.73,30,25,130,39
558430,9.45,2.54,104,5,71,72
558431,5.67,5.69,17,11,51,29
558432,14.06,7.29,225,14,112,106
558435,12.56,13.92,226,27,115,106
558437,4.31,2.35,112,5,35,75
558440,1.5,0.71,3,1,12,12
558441,1.39,1.11,68,2,12,58
558442,1.21,0.72,29,1,9,38
558443,33.33,31.36,200,61,294,100
558447,60.0,40.75,480,80,500,155
558452,10.31,8.04,134,16,88,82
558454,7.12,3.01,114,6,56,75
558455,11.58,7.28,139,14,95,83
558456,5.0,1.41,10,3,38,22
558458,1.17,0.39,14,1,9,26
558459,2.3,1.7,76,3,19,62
558460,19.29,19.56,270,38,173,116
558461,2.17,1.08,104,2,17,72
558462,12.9,10.36,271,20,110,116
558467,2.93,3.22,44,6,27,47
558470,3.75,0.5,15,1,27,27
558472,102.0,40.99,408,80,794,143
558473,100.0,28.28,200,55,755,100
558475,5.87,10.88,4137,21,62,455
558478,4.56,3.71,41,7,39,45
558479,2.33,1.07,28,2,18,37
558480,7.0,4.0,63,8,57,56
558481,7.45,6.19,149,12,64,86
558483,5.3,4.27,53,8,45,51
558484,10.0,6.0,250,12,82,112
558485,1.15,0.55,15,1,9,27
558501,6.95,5.17,257,10,59,113
558523,701.67,126.0,2105,247,5159,324
558524,12.0,14.57,84,29,113,65
558526,481.33,331.71,4332,649,4018,465
558532,5.0,6.2,150,12,47,87
558533,9.26,7.93,287,16,81,120
558534,13.71,9.96,521,20,116,161
558535,2.86,5.08,126,10,30,79
558536,23.13,15.66,532,31,193,163
558537,29.71,53.09,208,104,312,102
558538,4.36,6.02,192,12,43,98
558539,7.48,6.74,217,13,65,104
558540,10.97,8.96,965,18,95,220
558542,4.24,3.19,123,6,36,78
558552,116.0,66.9,1044,131,943,228
558555,4.0,6.53,52,13,41,51
558556,3.24,2.39,94,5,28,69
558557,11.0,2.83,88,6,83,66
558558,3.61,7.3,206,14,39,101
558561,3.25,1.04,26,2,25,36
558562,26.89,27.7,242,54,242,110
558563,9.6,5.31,192,10,77,98
558564,10.66,9.79,309,19,94,124
558565,4.24,4.5,106,9,39,73
558566,4.0,2.83,8,6,34,20
558567,13.07,7.48,196,15,106,99
558568,11.68,10.86,257,21,103,113
558569,1.0,0.0,2,0,7,10
558570,5.91,4.94,130,10,51,81
558571,22.52,22.54,698,44,202,187
558572,15.0,5.35,120,10,115,77
558574,21.0,18.0,84,35,182,65
558608,13.92,11.85,167,23,120,91
558610,1.58,0.51,19,1,12,31
558611,11.33,11.02,34,22,101,41
558612,414.0,229.1,828,449,3347,203
558613,13.13,9.26,394,18,110,140
558614,3.63,6.42,1410,13,38,266
558616,9.81,8.25,157,16,85,89
558619,22.43,12.8,314,25,182,125
558620,1.36,1.17,49,2,12,49
558621,19.84,8.35,496,16,155,157
558622,6.6,3.71,33,7,53,41
558623,10.3,8.17,103,16,88,72
558625,10.56,3.2,190,6,80,97
558626,7.83,4.83,47,9,64,48
558627,1.17,0.41,7,1,9,19
558628,13.25,9.59,583,19,112,171
558629,12.0,0.0,24,0,84,35
558630,11.07,6.66,310,13,90,124
558631,2.68,1.38,67,3,22,58
558632,23.27,9.6,349,19,182,132
558633,12.43,8.03,174,16,103,93
558634,2.38,1.09,38,2,19,44
558635,3.0,1.57,42,3,24,46
558636,3.53,1.94,60,4,29,55
558637,11.56,5.54,393,11,92,140
558638,10.67,10.49,256,21,96,113
558639,11.69,7.3,152,14,96,87
558640,10.25,7.57,82,15,87,64
558641,11.38,5.1,330,10,90,128
558642,8.67,7.55,182,15,76,95
558643,13.47,5.88,202,12,106,100
558644,9.5,12.02,19,24,90,31
558647,8.15,3.48,212,7,64,103
558671,27.33,26.34,246,52,243,111
558679,3.68,4.04,81,8,34,64
558680,1.25,0.68,30,1,10,39
558681,1.35,0.8,35,2,11,42
558682,1.59,1.24,81,2,13,64
558683,1.59,1.26,59,2,13,54
558684,15.49,18.95,697,37,145,187
558685,7.71,4.14,108,8,62,73
558686,12.45,6.92,137,14,101,83
558687,17.81,10.34,285,20,145,119
558696,6.34,5.21,336,10,54,130
558699,7.9,6.44,79,13,68,63
558700,3.34,5.57,274,11,34,117
558701,4.2,3.42,21,7,36,32
558702,2.52,4.21,83,8,26,64
558703,10.86,8.1,239,16,92,109
558704,11.04,7.33,287,14,91,120
558705,1.48,0.85,34,2,12,41
558706,80.0,56.57,320,111,671,126
558707,2.81,4.26,121,8,28,78
558708,1.2,0.45,6,1,9,17
558709,4.15,4.28,336,8,37,130
558710,1.36,0.92,15,2,12,27
558711,1.62,1.06,13,2,13,25
558713,8.13,12.93,122,25,82,78
558714,26.85,36.89,349,72,260,132
558717,15.25,14.77,61,29,136,55
558718,12.44,8.93,112,17,104,75
558719,44.0,30.2,132,59,367,81
558729,30.29,24.84,424,49,261,146
558731,9.82,3.58,540,7,76,164
558737,1.0,0.0,4,0,7,14
558738,13.21,8.35,370,16,108,136
558740,4.0,3.92,28,8,36,37
558746,7.94,6.19,143,12,68,85
558747,8.83,9.09,53,18,80,51
558748,8.88,3.36,71,7,69,60
558749,1.71,0.69,29,1,13,38
558750,12.24,5.0,257,10,96,113
558751,3.15,3.59,208,7,29,102
558752,3.65,2.57,146,5,31,85
558754,5.45,10.33,278,20,58,118
558755,38.33,44.81,115,88,356,76
558756,7.67,5.38,92,11,65,68
558757,3.43,3.4,96,7,31,69
558758,3.33,3.2,40,6,29,45
558759,7.44,8.07,186,16,68,96
558760,6.58,2.72,158,5,51,89
558761,1.94,1.01,103,2,16,72
558762,2.73,2.89,41,6,25,45
558763,6.96,5.42,160,11,60,89
558765,17.8,36.61,178,72,197,94
558766,15.29,8.69,107,17,124,73
558767,4.07,5.68,118,11,39,77
558768,1.31,0.6,21,1,10,32
558769,5.34,9.91,171,19,56,92
558770,2.31,2.54,60,5,21,55
558771,6.42,5.35,334,10,55,129
558772,5.75,4.29,69,8,48,59
558773,2.6,3.03,26,6,24,36
558774,2.71,4.17,840,8,27,205
558775,283.33,40.82,1700,80,2063,292
558776,200.0,0.0,1200,0,1400,245
